Date,Difference
2019-10-27T21:57:39Z,1
2019-10-27T21:59:14Z,1
2019-10-27T22:01:47Z,1
2019-10-27T22:04:42Z,1
2019-10-27T22:07:48Z,1
2019-10-27T22:10:03Z,1
2019-10-27T22:12:33Z,1
2019-10-27T22:15:09Z,1
2019-10-27T22:19:47Z,1
2019-10-27T22:40:25Z,1
2019-10-27T22:40:26Z,1
2019-10-27T23:03:27Z,1
2019-10-27T23:12:11Z,1
2019-10-27T23:15:59Z,1
2019-10-27T23:19:39Z,1
2019-10-27T23:27:19Z,1
2019-10-27T23:36:13Z,1
2019-10-27T23:41:34Z,1
2019-10-27T23:46:18Z,1
2019-10-27T23:52:58Z,1
2019-10-27T23:58:09Z,1
2019-10-28T00:03:24Z,1
2019-10-28T00:07:18Z,1
2019-10-28T00:10:44Z,1
2019-10-28T00:14:13Z,1
2019-10-28T00:19:37Z,1
2019-10-28T00:26:02Z,1
2019-10-28T00:41:28Z,1
2019-10-28T00:48:12Z,1
2019-10-28T00:55:34Z,1
2019-10-28T01:03:51Z,1
2019-10-28T01:16:12Z,1
2019-10-28T01:36:33Z,1
2019-10-28T16:47:12Z,1
2019-10-28T16:50:13Z,1
2019-10-28T16:56:59Z,1
2019-10-29T05:10:01Z,1
2019-10-29T06:19:11Z,1
2019-10-29T06:21:06Z,1
2019-10-29T06:22:21Z,1
2019-10-29T06:23:29Z,1
2019-10-29T06:25:08Z,1
2019-10-29T06:26:07Z,1
2019-10-29T06:26:46Z,1
2019-10-29T06:27:05Z,1
2019-10-29T06:27:38Z,1
2019-10-29T06:28:13Z,1
2019-10-29T06:28:47Z,1
2019-10-29T06:29:24Z,1
2019-10-29T06:29:58Z,1
2019-10-29T06:30:21Z,1
2019-10-29T06:30:47Z,1
2019-10-29T06:31:08Z,1
2019-10-29T06:31:31Z,1
2019-10-29T06:31:49Z,1
2019-10-29T06:32:12Z,1
2019-10-29T06:32:26Z,1
2019-10-29T06:32:27Z,1
2019-10-29T06:32:48Z,1
2019-10-29T06:33:07Z,1
2019-10-29T06:33:25Z,1
2019-10-29T06:33:38Z,1
2019-10-29T06:33:52Z,1
2019-10-29T06:34:02Z,1
2019-10-29T06:34:13Z,1
2019-10-29T06:34:22Z,1
2019-10-29T06:34:23Z,1
2019-10-29T06:34:32Z,1
2019-10-29T06:34:38Z,1
2019-10-29T06:34:45Z,1
2019-10-29T06:34:52Z,1
2019-10-29T06:34:59Z,1
2019-10-29T06:35:04Z,1
2019-10-29T06:35:05Z,1
2019-10-29T06:35:12Z,1
2019-10-29T06:35:18Z,1
2019-10-29T06:35:25Z,1
2019-10-29T06:35:32Z,1
2019-10-29T06:35:39Z,1
2019-10-29T06:35:44Z,1
2019-10-29T06:35:50Z,1
2019-10-29T06:35:56Z,1
2019-10-29T06:36:03Z,1
2019-10-29T06:36:08Z,1
2019-10-29T06:36:09Z,1
2019-10-29T06:36:14Z,1
2019-10-29T06:36:19Z,1
2019-10-29T06:36:20Z,1
2019-10-29T06:36:26Z,1
2019-10-29T06:36:34Z,1
2019-10-29T06:36:42Z,1
2019-10-29T06:36:52Z,1
2019-10-29T06:37:03Z,1
2019-10-29T06:37:14Z,1
2019-10-29T06:37:32Z,1
2019-10-29T06:37:47Z,1
2019-10-29T06:38:01Z,1
2019-10-29T06:38:12Z,1
2019-10-29T06:38:34Z,1
2019-10-29T06:38:49Z,1
2019-10-29T06:39:03Z,1
2019-10-29T06:39:20Z,1
2019-10-29T06:39:40Z,1
2019-10-29T06:39:57Z,1
2019-10-29T06:39:58Z,1
2019-10-29T06:40:22Z,1
2019-10-29T06:40:41Z,1
2019-10-29T06:41:05Z,1
2019-10-29T06:41:41Z,1
2019-10-29T06:42:20Z,1
2019-10-29T06:42:35Z,1
2019-10-29T06:42:56Z,1
2019-10-29T06:43:15Z,1
2019-10-29T06:43:30Z,1
2019-10-29T06:43:46Z,1
2019-10-29T06:43:47Z,1
2019-10-29T06:44:04Z,1
2019-10-29T06:44:20Z,1
2019-10-29T06:44:41Z,1
2019-10-29T06:44:58Z,1
2019-10-29T06:44:59Z,1
2019-10-29T06:45:25Z,1
2019-10-29T06:45:50Z,1
2019-10-29T06:46:29Z,1
2019-10-29T06:47:34Z,1
2019-10-29T06:49:26Z,1
2019-10-29T06:52:10Z,1
2019-10-29T08:04:39Z,1
2019-10-29T08:05:16Z,1
2019-10-29T08:05:38Z,1
2019-10-29T08:05:48Z,1
2019-10-29T08:05:57Z,1
2019-10-29T08:06:05Z,1
2019-10-29T08:06:06Z,1
2019-10-29T08:06:15Z,1
2019-10-29T08:06:27Z,1
2019-10-29T08:06:42Z,1
2019-10-29T08:06:54Z,1
2019-10-29T08:06:55Z,1
2019-10-29T08:07:07Z,1
2019-10-29T08:07:20Z,1
2019-10-29T08:07:30Z,1
2019-10-29T08:07:40Z,1
2019-10-29T08:07:49Z,1
2019-10-29T08:08:01Z,1
2019-10-29T08:08:12Z,1
2019-10-29T08:08:22Z,1
2019-10-29T08:08:32Z,1
2019-10-29T08:08:42Z,1
2019-10-29T08:08:52Z,1
2019-10-29T08:09:06Z,1
2019-10-29T08:09:20Z,1
2019-10-29T08:09:31Z,1
2019-10-29T08:09:47Z,1
2019-10-29T08:10:08Z,1
2019-10-29T08:10:25Z,1
2019-10-29T08:10:50Z,1
2019-10-29T08:10:51Z,1
2019-10-29T08:11:09Z,1
2019-10-29T08:11:31Z,1
2019-10-29T08:11:41Z,1
2019-10-29T08:11:53Z,1
2019-10-29T08:12:10Z,1
2019-10-29T08:12:24Z,1
2019-10-29T08:12:40Z,1
2019-10-29T08:12:49Z,1
2019-10-29T08:13:00Z,1
2019-10-29T08:13:10Z,1
2019-10-29T08:13:21Z,1
2019-10-29T08:13:29Z,1
2019-10-29T08:13:40Z,1
2019-10-29T08:13:48Z,1
2019-10-29T08:13:56Z,1
2019-10-29T08:14:03Z,1
2019-10-29T08:14:13Z,1
2019-10-29T08:14:19Z,1
2019-10-29T08:14:29Z,1
2019-10-29T08:14:38Z,1
2019-10-29T08:14:50Z,1
2019-10-29T08:15:02Z,1
2019-10-29T08:15:12Z,1
2019-10-29T08:15:21Z,1
2019-10-29T08:15:30Z,1
2019-10-29T08:15:35Z,1
2019-10-29T08:15:40Z,1
2019-10-29T08:15:46Z,1
2019-10-29T08:15:55Z,1
2019-10-29T08:16:03Z,1
2019-10-29T08:16:09Z,1
2019-10-29T08:16:15Z,1
2019-10-29T08:16:23Z,1
2019-10-29T08:16:30Z,1
2019-10-29T08:16:37Z,1
2019-10-29T08:16:43Z,1
2019-10-29T08:16:49Z,1
2019-10-29T08:16:53Z,1
2019-10-29T08:16:58Z,1
2019-10-29T08:17:06Z,1
2019-10-29T08:17:15Z,1
2019-10-29T08:17:22Z,1
2019-10-29T08:17:30Z,1
2019-10-29T08:17:41Z,1
2019-10-29T08:17:42Z,1
2019-10-29T08:17:50Z,1
2019-10-29T08:17:58Z,1
2019-10-29T08:18:07Z,1
2019-10-29T08:18:15Z,1
2019-10-29T08:18:22Z,1
2019-10-29T08:18:30Z,1
2019-10-29T08:18:41Z,1
2019-10-29T08:18:53Z,1
2019-10-29T08:19:06Z,1
2019-10-29T08:19:16Z,1
2019-10-29T08:19:26Z,1
2019-10-29T08:19:37Z,1
2019-10-29T08:19:38Z,1
2019-10-29T08:19:47Z,1
2019-10-29T08:19:57Z,1
2019-10-29T08:20:08Z,1
2019-10-29T08:20:18Z,1
2019-10-29T08:20:31Z,1
2019-10-29T08:20:45Z,1
2019-10-29T08:21:02Z,1
2019-10-29T08:21:17Z,1
2019-10-29T08:21:18Z,1
2019-10-29T08:21:31Z,1
2019-10-29T08:21:44Z,1
2019-10-29T08:21:45Z,1
2019-10-29T08:22:00Z,1
2019-10-29T08:22:13Z,1
2019-10-29T08:22:14Z,1
2019-10-29T08:22:28Z,1
2019-10-29T08:22:42Z,1
2019-10-29T08:22:59Z,1
2019-10-29T08:23:16Z,1
2019-10-29T08:23:30Z,1
2019-10-29T08:23:45Z,1
2019-10-29T08:24:07Z,1
2019-10-29T08:24:36Z,1
2019-10-29T08:24:37Z,1
2019-10-29T08:24:59Z,1
2019-10-29T08:25:19Z,1
2019-10-29T08:25:41Z,1
2019-10-29T08:26:04Z,1
2019-10-29T08:26:29Z,1
2019-10-29T08:26:54Z,1
2019-10-29T08:27:19Z,1
2019-10-29T08:27:43Z,1
2019-10-29T08:28:06Z,1
2019-10-29T08:28:27Z,1
2019-10-29T08:28:28Z,1
2019-10-29T08:28:46Z,1
2019-10-29T08:29:06Z,1
2019-10-29T08:29:28Z,1
2019-10-29T08:29:46Z,1
2019-10-29T08:30:09Z,1
2019-10-29T08:30:27Z,1
2019-10-29T08:30:54Z,1
2019-10-29T08:31:18Z,1
2019-10-29T08:31:47Z,1
2019-10-29T08:32:12Z,1
2019-10-29T08:32:42Z,1
2019-10-29T08:33:07Z,1
2019-10-29T08:33:35Z,1
2019-10-29T08:34:08Z,1
2019-10-29T08:34:09Z,1
2019-10-29T08:34:50Z,1
2019-10-29T08:35:33Z,1
2019-10-29T08:35:34Z,1
2019-10-29T08:36:27Z,1
2019-10-29T08:37:03Z,1
2019-10-29T08:37:57Z,1
2019-10-29T08:38:40Z,1
2019-10-29T08:39:43Z,1
2019-10-29T08:40:39Z,1
2019-10-29T08:40:40Z,1
2019-10-29T08:41:46Z,1
2019-10-29T08:42:49Z,1
2019-10-29T08:45:29Z,1
2019-10-29T08:47:07Z,1
2019-10-29T08:49:00Z,1
2019-10-29T08:54:08Z,1
2019-10-29T09:00:23Z,1
2019-10-29T09:04:43Z,1
2019-10-29T09:08:25Z,1
2019-10-29T09:11:58Z,1
2019-10-29T09:11:59Z,1
2019-10-29T09:15:11Z,1
2019-10-29T09:17:23Z,1
2019-10-29T09:17:24Z,1
2019-10-29T09:20:32Z,1
2019-10-29T09:23:12Z,1
2019-10-29T09:26:01Z,1
2019-10-29T09:28:05Z,1
2019-10-29T09:29:51Z,1
2019-10-29T09:31:07Z,1
2019-10-29T09:32:08Z,1
2019-10-29T09:33:56Z,1
2019-10-29T09:36:44Z,1
2019-10-29T09:39:03Z,1
2019-10-29T09:41:14Z,1
2019-10-29T09:43:41Z,1
2019-10-29T09:46:29Z,1
2019-10-29T09:49:30Z,1
2019-10-29T09:49:31Z,1
2019-10-29T09:53:46Z,1
2019-10-29T09:57:12Z,1
2019-10-29T10:00:25Z,1
2019-10-29T10:03:25Z,1
2019-10-29T10:07:47Z,1
2019-10-29T10:11:40Z,1
2019-10-29T10:15:44Z,1
2019-10-29T10:19:30Z,1
2019-10-29T10:23:57Z,1
2019-10-29T10:27:12Z,1
2019-10-29T10:30:07Z,1
2019-10-29T10:32:29Z,1
2019-10-29T10:32:30Z,1
2019-10-29T10:35:12Z,1
2019-10-29T10:37:05Z,1
2019-10-29T10:39:48Z,1
2019-10-29T10:42:20Z,1
2019-10-29T10:45:49Z,1
2019-10-29T10:49:18Z,1
2019-10-29T10:52:31Z,1
2019-10-29T10:56:24Z,1
2019-10-29T10:59:37Z,1
2019-10-29T11:03:06Z,1
2019-10-29T11:07:53Z,1
2019-10-29T11:16:55Z,1
2019-10-29T11:54:24Z,1
2019-10-30T04:18:04Z,1
2019-10-30T04:21:35Z,1
2019-10-30T04:23:01Z,1
2019-10-30T04:23:43Z,1
2019-10-30T04:24:27Z,1
2019-10-30T04:24:59Z,1
2019-10-30T04:25:22Z,1
2019-10-30T04:25:23Z,1
2019-10-30T04:25:53Z,1
2019-10-30T04:26:44Z,1
2019-10-30T04:26:45Z,1
2019-10-30T04:28:26Z,1
2019-10-30T04:30:33Z,1
2019-10-30T04:36:06Z,1
2019-10-30T05:38:45Z,1
2019-10-30T05:38:46Z,1
2019-10-30T05:42:43Z,1
2019-10-30T05:43:49Z,1
2019-10-30T05:44:24Z,1
2019-10-30T05:44:50Z,1
2019-10-30T05:44:51Z,1
2019-10-30T05:45:39Z,1
2019-10-30T05:47:09Z,1
2019-10-30T05:47:10Z,1
2019-10-30T06:02:59Z,1
2019-10-30T06:05:06Z,1
2019-10-30T06:05:49Z,1
2019-10-30T06:06:13Z,1
2019-10-30T06:06:35Z,1
2019-10-30T06:06:58Z,1
2019-10-30T06:06:59Z,1
2019-10-30T06:07:25Z,1
2019-10-30T06:07:52Z,1
2019-10-30T06:08:27Z,1
2019-10-30T06:08:49Z,1
2019-10-30T06:09:24Z,1
2019-10-30T06:10:04Z,1
2019-10-30T06:10:51Z,1
2019-10-30T06:11:40Z,1
2019-10-30T06:12:48Z,1
2019-10-30T06:14:04Z,1
2019-10-30T06:15:04Z,1
2019-10-30T06:15:28Z,1
2019-10-30T06:15:29Z,1
2019-10-30T06:15:45Z,1
2019-10-30T06:16:00Z,1
2019-10-30T06:16:19Z,1
2019-10-30T06:16:34Z,1
2019-10-30T06:16:50Z,1
2019-10-30T06:17:10Z,1
2019-10-30T06:17:34Z,1
2019-10-30T06:17:52Z,1
2019-10-30T06:18:15Z,1
2019-10-30T06:18:32Z,1
2019-10-30T06:18:48Z,1
2019-10-30T06:19:00Z,1
2019-10-30T06:19:13Z,1
2019-10-30T06:19:26Z,1
2019-10-30T06:19:40Z,1
2019-10-30T06:19:55Z,1
2019-10-30T06:20:11Z,1
2019-10-30T06:20:30Z,1
2019-10-30T06:20:54Z,1
2019-10-30T06:21:23Z,1
2019-10-30T06:21:24Z,1
2019-10-30T06:22:07Z,1
2019-10-30T06:23:04Z,1
2019-10-30T06:24:05Z,1
2019-10-30T06:25:20Z,1
2019-10-30T06:26:08Z,1
2019-10-30T06:26:30Z,1
2019-10-30T06:26:31Z,1
2019-10-30T06:26:58Z,1
2019-10-30T06:27:28Z,1
2019-10-30T06:27:59Z,1
2019-10-30T06:28:31Z,1
2019-10-30T06:29:15Z,1
2019-10-30T06:30:11Z,1
2019-10-30T06:31:22Z,1
2019-10-30T06:32:44Z,1
2019-10-30T06:33:47Z,1
2019-10-30T06:34:47Z,1
2019-10-30T06:36:04Z,1
2019-10-30T06:37:00Z,1
2019-10-30T06:37:49Z,1
2019-10-30T06:38:08Z,1
2019-10-30T06:38:29Z,1
2019-10-30T06:38:49Z,1
2019-10-30T06:39:12Z,1
2019-10-30T06:39:29Z,1
2019-10-30T06:39:30Z,1
2019-10-30T06:39:45Z,1
2019-10-30T06:40:02Z,1
2019-10-30T06:40:14Z,1
2019-10-30T06:40:22Z,1
2019-10-30T06:40:33Z,1
2019-10-30T06:40:42Z,1
2019-10-30T06:40:50Z,1
2019-10-30T06:41:01Z,1
2019-10-30T06:41:13Z,1
2019-10-30T06:41:23Z,1
2019-10-30T06:41:34Z,1
2019-10-30T06:41:46Z,1
2019-10-30T06:41:58Z,1
2019-10-30T06:42:07Z,1
2019-10-30T06:42:18Z,1
2019-10-30T06:42:32Z,1
2019-10-30T06:42:45Z,1
2019-10-30T06:42:56Z,1
2019-10-30T06:43:05Z,1
2019-10-30T06:43:13Z,1
2019-10-30T06:43:21Z,1
2019-10-30T06:43:29Z,1
2019-10-30T06:43:38Z,1
2019-10-30T06:43:47Z,1
2019-10-30T06:43:48Z,1
2019-10-30T06:43:57Z,1
2019-10-30T06:44:04Z,1
2019-10-30T06:44:16Z,1
2019-10-30T06:44:31Z,1
2019-10-30T06:44:51Z,1
2019-10-30T06:45:20Z,1
2019-10-30T06:46:18Z,1
2019-10-30T06:47:31Z,1
2019-10-30T06:48:24Z,1
2019-10-30T06:48:37Z,1
2019-10-30T06:48:38Z,1
2019-10-30T06:48:58Z,1
2019-10-30T06:49:19Z,1
2019-10-30T06:49:37Z,1
2019-10-30T06:49:55Z,1
2019-10-30T06:50:20Z,1
2019-10-30T06:51:20Z,1
2019-10-30T06:55:58Z,1
2019-10-30T07:18:12Z,1
2019-10-30T07:37:03Z,1
2019-10-30T07:50:49Z,1
2019-10-30T08:16:57Z,1
2019-10-30T08:22:22Z,1
2019-10-30T08:35:48Z,1
2019-10-30T08:51:03Z,1
2019-10-30T09:05:35Z,1
2019-10-30T09:11:13Z,1
2019-10-30T09:12:33Z,1
2019-10-30T09:15:33Z,1
2019-10-30T09:22:41Z,1
2019-10-30T09:32:52Z,1
2019-10-30T09:43:13Z,1
2019-10-30T09:44:49Z,1
2019-10-30T09:47:33Z,1
2019-10-30T09:48:35Z,1
2019-10-30T09:51:15Z,1
2019-10-30T09:53:40Z,1
2019-10-30T09:55:33Z,1
2019-10-30T09:57:33Z,1
2019-10-30T09:58:36Z,1
2019-10-30T10:00:04Z,1
2019-10-30T10:02:32Z,1
2019-10-30T10:05:01Z,1
2019-10-30T10:07:57Z,1
2019-10-30T10:10:16Z,1
2019-10-30T10:12:23Z,1
2019-10-30T10:14:57Z,1
2019-10-30T10:20:54Z,1
2019-10-30T10:41:11Z,1
2019-10-30T10:46:29Z,1
2019-10-30T10:58:32Z,1
2019-10-30T11:17:57Z,1
2019-10-30T11:18:58Z,1
2019-10-30T11:18:59Z,1
2019-10-30T11:19:27Z,1
2019-10-30T11:19:51Z,1
2019-10-30T11:20:25Z,1
2019-10-30T11:21:08Z,1
2019-10-30T11:22:17Z,1
2019-10-30T11:23:21Z,1
2019-10-30T11:24:39Z,1
2019-10-30T11:25:50Z,1
2019-10-30T11:27:33Z,1
2019-10-30T11:28:52Z,1
2019-10-30T11:30:36Z,1
2019-10-30T11:31:44Z,1
2019-10-30T11:32:18Z,1
2019-10-30T11:32:42Z,1
2019-10-30T11:33:07Z,1
2019-10-30T11:33:29Z,1
2019-10-30T11:33:51Z,1
2019-10-30T11:34:10Z,1
2019-10-30T11:34:30Z,1
2019-10-30T11:34:51Z,1
2019-10-30T11:35:14Z,1
2019-10-30T11:35:36Z,1
2019-10-30T11:35:58Z,1
2019-10-30T11:36:15Z,1
2019-10-30T11:36:37Z,1
2019-10-30T11:37:03Z,1
2019-10-30T11:37:42Z,1
2019-10-30T11:39:04Z,1
2019-10-30T11:41:02Z,1
2019-10-30T11:42:02Z,1
2019-10-30T11:43:08Z,1
2019-10-30T11:44:08Z,1
2019-10-30T11:44:09Z,1
2019-10-30T11:44:48Z,1
2019-10-30T11:45:41Z,1
2019-10-30T11:46:21Z,1
2019-10-30T11:47:08Z,1
2019-10-30T11:49:09Z,1
2019-10-30T11:54:23Z,1
2019-10-30T12:01:20Z,1
2019-10-30T12:03:38Z,1
2019-10-30T12:06:31Z,1
2019-10-30T12:09:37Z,1
2019-10-30T12:32:54Z,1
2019-10-30T12:34:08Z,1
2019-10-30T12:35:48Z,1
2019-10-30T12:36:44Z,1
2019-10-30T12:37:35Z,1
2019-10-30T12:38:33Z,1
2019-10-30T12:39:05Z,1
2019-10-30T12:39:26Z,1
2019-10-30T12:39:47Z,1
2019-10-30T12:40:07Z,1
2019-10-30T12:40:27Z,1
2019-10-30T12:40:50Z,1
2019-10-30T12:41:27Z,1
2019-10-30T12:42:11Z,1
2019-10-30T12:42:52Z,1
2019-10-30T12:43:29Z,1
2019-10-30T12:44:01Z,1
2019-10-30T12:44:28Z,1
2019-10-30T12:44:54Z,1
2019-10-30T12:45:12Z,1
2019-10-30T12:45:30Z,1
2019-10-30T12:45:42Z,1
2019-10-30T12:45:57Z,1
2019-10-30T12:46:09Z,1
2019-10-30T12:46:22Z,1
2019-10-30T12:46:33Z,1
2019-10-30T12:46:44Z,1
2019-10-30T12:46:53Z,1
2019-10-30T12:46:54Z,1
2019-10-30T12:47:03Z,1
2019-10-30T12:47:13Z,1
2019-10-30T12:47:25Z,1
2019-10-30T12:47:36Z,1
2019-10-30T12:47:50Z,1
2019-10-30T12:48:02Z,1
2019-10-30T12:48:18Z,1
2019-10-30T12:48:30Z,1
2019-10-30T12:48:46Z,1
2019-10-30T12:49:01Z,1
2019-10-30T12:49:17Z,1
2019-10-30T12:49:33Z,1
2019-10-30T12:49:54Z,1
2019-10-30T12:50:15Z,1
2019-10-30T12:50:56Z,1
2019-10-30T12:51:49Z,1
2019-10-30T12:52:22Z,1
2019-10-30T12:52:59Z,1
2019-10-30T12:53:40Z,1
2019-10-30T12:54:34Z,1
2019-10-30T12:55:21Z,1
2019-10-30T12:55:41Z,1
2019-10-30T12:56:03Z,1
2019-10-30T12:56:31Z,1
2019-10-30T12:57:19Z,1
2019-10-30T12:58:01Z,1
2019-10-30T12:59:01Z,1
2019-10-30T13:00:04Z,1
2019-10-30T13:01:10Z,1
2019-10-30T13:01:59Z,1
2019-10-30T13:02:28Z,1
2019-10-30T13:02:40Z,1
2019-10-30T13:02:52Z,1
2019-10-30T13:03:03Z,1
2019-10-30T13:03:14Z,1
2019-10-30T13:03:27Z,1
2019-10-30T13:03:43Z,1
2019-10-30T13:04:00Z,1
2019-10-30T13:04:01Z,1
2019-10-30T13:04:19Z,1
2019-10-30T13:04:43Z,1
2019-10-30T13:05:07Z,1
2019-10-30T13:05:37Z,1
2019-10-30T13:06:12Z,1
2019-10-30T13:07:01Z,1
2019-10-30T13:11:20Z,1
2019-10-30T13:14:28Z,1
2019-10-30T13:16:58Z,1
2019-10-30T13:19:46Z,1
2019-10-30T13:26:54Z,1
2019-10-30T13:32:15Z,1
2019-10-30T15:41:29Z,1
2019-10-30T15:42:53Z,1
2019-10-30T17:21:45Z,1
2019-10-30T17:22:29Z,1
2019-10-30T17:23:59Z,1
2019-10-30T17:46:31Z,1
2019-10-30T17:46:32Z,1
2019-10-30T17:50:20Z,1
2019-10-30T18:00:48Z,1
2019-10-30T18:07:27Z,1
2019-10-30T18:09:52Z,1
2019-10-30T18:09:53Z,1
2019-10-30T18:14:19Z,1
2019-10-30T18:15:39Z,1
2019-10-30T18:15:40Z,1
2019-10-30T18:17:35Z,1
2019-10-30T18:19:37Z,1
2019-10-30T18:19:38Z,1
2019-10-30T18:21:18Z,1
2019-10-30T18:22:09Z,1
2019-10-30T18:22:44Z,1
2019-10-30T18:23:13Z,1
2019-10-30T18:23:42Z,1
2019-10-30T18:23:57Z,1
2019-10-30T18:24:22Z,1
2019-10-30T18:24:46Z,1
2019-10-30T18:25:10Z,1
2019-10-30T18:25:37Z,1
2019-10-30T18:25:38Z,1
2019-10-30T18:27:50Z,1
2019-10-30T18:32:37Z,1
2019-10-30T18:36:26Z,1
2019-10-30T18:38:20Z,1
2019-10-30T18:39:34Z,1
2019-10-30T18:40:31Z,1
2019-10-30T18:41:20Z,1
2019-10-30T18:42:20Z,1
2019-10-30T18:44:16Z,1
2019-10-30T18:48:08Z,1
2019-10-30T18:51:48Z,1
2019-10-30T18:53:16Z,1
2019-10-30T18:54:44Z,1
2019-10-30T18:57:20Z,1
2019-10-30T19:01:02Z,1
2019-10-30T19:02:38Z,1
2019-10-30T19:03:38Z,1
2019-10-30T19:04:28Z,1
2019-10-30T19:05:29Z,1
2019-10-30T19:06:26Z,1
2019-10-30T19:07:53Z,1
2019-10-30T19:09:03Z,1
2019-10-30T19:10:15Z,1
2019-10-30T19:11:16Z,1
2019-10-30T19:12:24Z,1
2019-10-30T19:14:05Z,1
2019-10-30T19:17:48Z,1
2019-10-30T19:20:39Z,1
2019-10-30T19:21:32Z,1
2019-10-30T19:23:09Z,1
2019-10-30T19:26:02Z,1
2019-10-30T19:26:31Z,1
2019-10-30T19:27:01Z,1
2019-10-30T19:27:40Z,1
2019-10-30T19:28:48Z,1
2019-10-30T19:29:44Z,1
2019-10-30T19:30:29Z,1
2019-10-30T19:30:58Z,1
2019-10-30T19:31:53Z,1
2019-10-30T19:33:13Z,1
2019-10-30T19:36:41Z,1
2019-10-30T19:37:15Z,1
2019-10-30T19:37:44Z,1
2019-10-30T19:38:15Z,1
2019-10-30T19:38:57Z,1
2019-10-30T19:39:38Z,1
2019-10-30T19:40:35Z,1
2019-10-30T19:41:08Z,1
2019-10-30T19:41:46Z,1
2019-10-30T19:42:20Z,1
2019-10-30T19:42:21Z,1
2019-10-30T19:43:14Z,1
2019-10-30T19:44:37Z,1
2019-10-30T19:46:39Z,1
2019-10-30T19:50:35Z,1
2019-10-30T19:53:07Z,1
2019-10-30T19:53:26Z,1
2019-10-30T19:53:27Z,1
2019-10-30T19:53:45Z,1
2019-10-30T19:54:09Z,1
2019-10-30T19:55:01Z,1
2019-10-30T19:55:42Z,1
2019-10-30T19:55:43Z,1
2019-10-30T19:56:37Z,1
2019-10-30T19:58:02Z,1
2019-10-30T20:01:04Z,1
2019-10-30T20:10:24Z,1
2019-10-30T20:30:50Z,1
2019-10-30T20:40:57Z,1
2019-10-30T20:46:32Z,1
2019-10-30T20:50:16Z,1
2019-10-30T21:13:44Z,1
2019-10-30T21:14:39Z,1
2019-10-30T21:15:17Z,1
2019-10-30T21:16:55Z,1
2019-10-30T21:21:55Z,1
2019-10-30T21:48:21Z,1
2019-10-30T22:45:03Z,1
2019-11-01T14:37:21Z,0
